Poland,Lukasz,Machura,5,Competitor,PL.00112,Poland_PL.00112_Machura_Lukasz.,1ij1HT7T_1LZOFeYFuW0acRbkyjo8V7hi,individual
Poland,Mateusz,Mastalerz,3,Competitor,PL.00346,Poland_PL.00346_Mastalerz_Mateusz.,1nrAEcdlroyxeBxZXu6n0xvaaTYyvIBAf,individual
Poland,Kamil Sebastian,Orciuch,4,Competitor,PL.00241,Poland_PL.00241_Orciuch_Kamil.,1rpiL4sKsG72wiKQdz7HRywx3vaISTzAq,individual + team
Poland,Katarzyna,Papis,2,Competitor,S.00594,-1,-1,individual
Poland,Michal Ludwik,Szczepanski,5,Competitor,PL.00144,Poland_PL.00144_Szczepanski_Michal Ludwik.,14IDyFmHf9JRCL8eWS6Jmm568d71wLLFa,individual
Romania,Ilina-Ruxandra,Brat,-1,Manager,RO.00264,Romania_RO.00264_Brat_Ilina-Ruxandra.,13yUFMdZbXWiq_DbRI-GbpHHpHqzvTMTu,
Romania,Călin,Chiroiu,1,Competitor,I.02100,Romania_I.02100_Chiroiu_Calin.,1obp6c9dn0RXFCbOZwyYbOLMsaQVMZweP,individual
Romania,Dănuț-Gabriel,Cireașă,1,Competitor,RO.00208,-1,-1,individual + team
Romania,Cătălin,Costea,1,Competitor,RO.00183,Romania_RO.00183_Costea_Catalin.,1gmLJx8Eqlx34uPJ7C4Q8dxKPtFOHWMNC,individual + team
Romania,George,Furtună,1,Coach + Competitor,RO.00008,Romania_RO.00008_Furtuna_George.,1uMsuN9jI1Og5GPnFQAauh8cFyyDnn-hJ,individual + team
Romania,Nina,Furtună,Mudan,Competitor,RO.00258,Romania_RO.00258_Furtuna_Nina.,1UCSgrSpLOvVj47pcpnZBjZyAJyG05ZNf,individual
Romania,Ion,Gârbea,3,Supporter,RO.00004,Romania_RO.00004_Garbea_Ion.,1QIyDvKvcVuvbBtobNgImVf0ANI2Xwjez,
Romania,Cristian-Octavian,Hriscu,1,Competitor,RO.00068,Romania_RO.00068_Hriscu_Cristian-Octavian.,1iABkeHgJdLfxHbtI2vOExAzVRUyVmYZ9,individual
Romania,Florin-Răducu,Ianăș,2,Delegationleader + Competitor,RO.00023,-1,-1,individual
Romania,Emil,Mihețiu,-1,Supporter,RO.00246,-1,-1,
Romania,Liliana-Lucia,Roșiu,-1,Supporter,RO.00230,-1,-1,
Serbia,Veljko,Djokovic,4,Delegationleader + Competitor,SR.00049,Serbia_SR.00049_Djokovic_Veljko.,1xV9AOzXI_T-tacFBGkUML-cde6pvM_gz,individual + team
Serbia,Vanja,Gacic,1,Competitor,SR.00170,Serbia_SR.00170_Gacic_Vanja.,1odSXtgObMOj2nbYODhuBW9q_1gnVHOQU,individual
Serbia,Milos,Jovicic,2,Competitor,SR.00146,Serbia_SR.00146_Jovicic_Milos.,1q8s1yT1Gmw6kxiT9Y4q6fhunHM-yPNo9,individual + team
Serbia,Milan,Lemaic,1,Manager,SR.00168,Serbia_SR.00168_Lemaic_Milan.,1PT1oPHD0Is0CHfsq4_w_Yc95VSZJ0Us7,
Serbia,Milos,Pavlovic,3,Competitor,SR.00001,Serbia_SR.00001_Pavlovic_Milos.,17tUgkJIFK27WqEQYThugQ3tw3KjdQAkx,individual + team
Serbia,Ivan,Racic,1,Competitor,SR.00169,Serbia_SR.00169_Racic_Ivan.,10NSRjECJIh5iune3d_hPAqaq7CShe9rc,individual
Serbia,Aleksandra,Raicevic,1,Supporter,SR.00148,Serbia_SR.00148_Raicevic_Aleksandra.,1XNkoJTo-h0mzZCchOKLw4j2xL8RAOx_4,
Serbia,Dejan,Stojanovic,2,Competitor,SR.00136,Serbia_SR.00136_Stojanovic_Dejan.,1p3z0O2F72I5SsU4qA_s78prrGNdWc88k,individual + team
Serbia,Jana,Vujadinovic,-1,Supporter,SR.00182,Serbia_SR.00182_Vujadinovic_Jana.,1FgIB30ChMF8l9GCcvnEp41fxCi0SgnFL,
Slovakia,Marian,Bartko,5,Manager + Competitor,SK.00021,Slovakia_SK.00021_Bartko_Marian.,1dtzccJCvax1crkN7BOWzVQVftK2nqE2K,individual
Slovakia,Adriana,Nagyova,4,Competitor,SK.00037,Slovakia_SK.00037_Nagyova_Adriana.,14kKSoiwdWdNccD6YKJfeb50oqvyUgfGx,individual
Spain,Luis,Alisandra Senabre,1,Competitor,E.00846,Spain_E.00846_Alisandra Senabre_Luis,1LNBE15fsQ8n14WrftzeIWmUtiM-mDIBm,individual
Spain,Carlos,Aller Casas,1,Competitor,E.00845,Spain_E.00845_Aller Casas_Carlos.,1Cy5eUukPlyrox_BTGoqkrxQ02iRqtoc5,individual
Spain,Rosa,Berenguel Martinez,-1,Supporter,E.00847,Spain_E.00847_Berenguel Martinez_Rosa.,1G_MDZZy26q2GfRME6hqbcurboW6PeBOx,
Spain,Eduardo,Bernabé Pérez,4,Competitor,E.00371,Spain_E.00371_Bernabe Perez_Eduardo.,149M-HRu5pI2FdaYIhBePfSVXvUAOoqOz,individual + team
Spain,Virginia,Cabanzo Lopez,3,Supporter,E.00445,Spain_E.00445_Cabanzo Lopez_Virginia.,1L2oZPiy7oXNdd9Uf5aFaBb7ZyfiJnNrG,
Spain,Alberto,Eguia Martin,3,Supporter,E.00395,Spain_E.00395_Eguia Martin_Alberto.,1K_6QjBPRHJh0ox0YJuCBf8nofL-MFKqE,
Spain,Santiago,Gonzalez Velasco,4,Manager + Coach,E.00191,Spain_E.00191_Gonzalez Velasco_Santiago.,1fZiCN6eVUF9sp2dfT32Rki9SLQMqD9PP,
Spain,Antonio,Gutiérrez Velilla,6,Delegationleader + Manager + Competitor,E.00025,Spain_E.00025_Gutierrez Velilla_Antonio.,17Ix2ECs8Bde7N4-_9bTdt5MpPJNTPGoI,individual
Spain,Gonzalo,Herranz-Gutierrez,4,Supporter,F.03420,Spain_F.03420_Herranz-Gutierrez_Gonzalo.,1ZawQ0UrKTePrPnTOd68sYfYBhvBO7PEP,
Spain,Antonio,Luque Ocaña,2,Competitor,E.00652,Spain_E.00652_Luque Ocana_Antonio.,1qOXdqFl7NhlI-D9l1Wp0dvzsoyUHwa8X,individual
Spain,David,Merinero Cruz,4,Competitor,E.00278,Spain_E.00278_Merinero Cruz_David.,1iyzVf7ROeh_3E8mwoQgmABxIj1sNCSfX,individual + team
Spain,Luis,Rey de Pera Campos,Mudan,Competitor,E.00884,-1,-1,individual
Spain,Javier,Tirado Contreras,3,Competitor,E.00561,Spain_E.00561_Tirado Contreras_Javier.,1ru308Vq2R8_vi-g1NOrctiL3AqqaaIHc,individual + team
Spain,Mª Luisa,Vicente Garcia,Mudan,Competitor,E.00885,-1,-1,individual
Spain,Javier,Villa-Canos,3,Competitor,E.00425,Spain_E.00425_Villa-Canos_Javier.,1jW6uCWPCeeraPzBCJchJ41wRdyQx4urb,individual + team
Spain,María Del Mar,Vique Domene,2,Competitor,E.00736,Spain_E.00736_Vique Domene_Maria Del Mar.,1e7_8ZXtQYyx5QKaO1MfEg4bpMdJR2OkE,individual
Sweden,Joel,Bergmark,4,Competitor,S.00410,Sweden_S.00410_Bergmark_Joel.,1mSSenxqlp-jSBRh7JjaNeDOMAaSjRq50,individual
Sweden,Lille,Cavonius,1,Competitor,S.00632,Sweden_S.00632_Cavonius_Lille.,1hCJKQ-HkQDxWavD5lfLUo0Pbfb881XyM,individual
Sweden,Beatrice,Edvardsson,Mudan,Competitor,S.00667,Sweden_S.00667_Edvardsson_Beatrice.,1k3aPSiWoxSSdAtjPiEhGj6pXHpeZSJt7,individual
Sweden,Maria,Engqvist,3,Manager,S.00443,Sweden_S.00443_Engqvist_Maria.,1uq6z7dy_R9Fskyn0WFrsdZPDiXKMBmb0,
Sweden,Thomas,Erger,Mudan,Competitor,S.00664,Sweden_S.00664_Erger_Thomas.,1_P6tbkfbOpQBkp6kdreQDPoYSxe0Mjq9,individual
Sweden,Gabriel,Grünberg,3,Supporter,S.00378,-1,-1,
Sweden,Mike,Henry,6 renshi,Supporter,S.00030,-1,-1,
Sweden,Peter,Höglund,3,Delegationleader,S.00413,-1,-1,
Sweden,Tobias,Kandenberg,2,Competitor,S.00572,Sweden_S.00572_Kandenberg_Tobias.,197LEcg7_95fnBq5_M14jA674IO7f-iOq,individual + team
Sweden,Patrik,Karlsson,3,Competitor,S.00492,-1,-1,individual + team
Sweden,Nils,Lantto,2,Competitor,S.00569,Sweden_S.00569_Lantto_Nils.,12Q8m-H8R5kw1tRYvYokdlorposf6Ha3o,individual
Sweden,Martin,Lindgren,6,Coach + Competitor,S.00165,Sweden_S.00165_Lindgren_Martin.,1uic7XBef2e4f_wm3HfsbU7jHdVOoe4g8,individual
Sweden,Caroline,Lindholm,4,Competitor,S.00287,-1,-1,individual
Sweden,Takao,Momiyama,7 renshi,Referee,S.00010,Sweden_S.00010_Momiyama_Takao,1tzUDLZSvjEYdVPV8EdU5YpbEsPEoLb5u,
Sweden,Matti,Pajaujis,6,Referee,S.00162,Sweden_S.00162_Pajaujis_Matti.,1U_jlbHnu6S5c6N4BgnnjmFb7xHQ_na1i,
Sweden,Johan,Rönndahl,3,Supporter,S.00506,-1,-1,
Sweden,Jessica,Stinger Bodin,1,Competitor,S.00661,Sweden_S.00661_Stinger Bodin_Jessica.,1SAJ3M9RQjRwLeA4-iT4kfQfIVwJrrqfC,individual
Sweden,Anna-Lena,Waldestål,3,Competitor,S.00529,Sweden_S.00529_Waldestal_Anna-Lena.,1DYddj6KfRMgpJcxK0aF7j93DpsNNYT4z,individual + team
Sweden,Jesper,Waldestål,5,Competitor,S.00374,Sweden_S.00374_Waldestal_Jesper.,1gsJ8rJAi3QMDv-qfp0FlC0BUZFoBRAMO,individual + team
Sweden,Sida,Yin,5,Competitor,S.00265,Sweden_S.00265_Yin_Sida.,1zaADi_GSu1xGasVI3I5HDuUr4TzEz3TQ,individual
Switzerland,Martin,Baumgartner,2,Competitor,CH.00329,Switzerland_CH.00329_Baumgartner_Martin,1P75QtRz2__tN9HoBMM7k2torXoeEtAml,individual + team
Switzerland,Eric,Bernardi,5,Competitor,CH.00157,Switzerland_CH.00157_Bernardi_Eric.,1lzZkHiJx8AHNLSVOFugLBpTb8XogdsfD,individual
Switzerland,Nicola,Casamassima,6 renshi,Referee,I.00133,Switzerland_I.00133_Casamassima_Nicola,1atLH4ol-jKZq6kfa9VyL1wItrR9YrCcj,
Switzerland,Maria,Essers,5,Competitor,NL.00341,Switzerland_NL.00341_Essers_Maria.,1poA4_apUdYyM-FVwFl4DofeTjmGhVQdl,individual + team
Switzerland,Stefano,Ferro,6,Coach + Competitor,CH.00042,Switzerland_CH.00042_Ferro_Stefano.,1JIqcTltc36KK0v7-5wZl44uQSFBnOddW,individual
Switzerland,Martin,König,3,Competitor,CH.00300,Switzerland_CH.00300_Konig_Martin,1p48nZJrzRZjIMM2icgViNqGejPMaDYwu,individual + team
Switzerland,Ariane,Mottale,-1,Competitor,CH.00404,Switzerland_CH.00404_Mottale_Ariane,1zdvuhZ8pgifRQ1PatmWXBuuZChfIayVm,individual + team
Switzerland,Francesca,Perucchi,-1,Supporter,CH.00391,-1,-1,
Switzerland,Robert,Senn,5,Supporter,CH.00117,-1,-1,
Switzerland,Matthew,Sykes-Gelder,5,Manager + Competitor,CH.00124,Switzerland_CH.00124_Sykes-Gelder_Matthew,1f73beIWgHS-JmP01ghictAbrrq9cxxwp,individual
Turkey,Ali,Aksakal,2,Competitor,TR.00198,Turkey_TR.00198_Aksakal_Ali.,1w8ZjhGy8lWhAyzNBb-NdE4xPvOBVYXwx,individual + team
Turkey,Ali,Ari,5,Competitor,TR.00048,Turkey_TR.00048_Ari_Ali.,11xiNbvJLyCKZ_Jmq8Q0KaQX_Xnne7pbg,individual + team
Turkey,Alper,Aydinay,3,Supporter,TR.00030,Turkey_TR.00030_Aydinay_Alper.,1Wo8Jfb6WLqddI7dQ9SmByGSyLPUmlyGP,
Turkey,Selcuk,Burnaz,6,Competitor,TR.00007,Turkey_TR.00007_Burnaz_Selcuk.,1hWgAI4QcKauPzOipB0aGmSeAK84ObaNX,individual
Turkey,Banugul,Deliktas,-1,Supporter,TR.00259,-1,-1,
Turkey,Yilmaz Onder,Deliktas,Mudan,Competitor,TR.00256,Turkey_TR.00256_Deliktas_Yilmaz Onder.,1U3UOqTKAheM-lrLUpPHkwv8DBxyOtmOg,individual
Turkey,Fatih,Dönmez,3,Competitor,TR.00028,Turkey_TR.00028_Donmez_Fatih.,1h3_6mJX9EzpSAjb7FoWoHEU6wtfRQ2dv,individual + team
Turkey,Hakan,Donmez,Mudan,Competitor,TR.00255,Turkey_TR.00255_Donmez_Hakan.,1lGU62SU0qjWCdFpgDIf4wbc0b9kQLN-s,individual
Turkey,Eylem,Etli,2,Supporter,TR.00149,Turkey_TR.00149_Etli_Eylem.,1OUmfr_jaiF1QaFtcIkQPuZ3PbGmDWl-Y,
Turkey,Metin,Goles,2,Supporter,TR.00168,Turkey_TR.00168_Goles_Metin.,1x7mbo5mdW3SL85umWyX17-m5R3J6-A3y,
Turkey,Yalcin,Oktem,1,Competitor,TR.00224,Turkey_TR.00224_Oktem_Yalcin.,1H__mRXh5SBxn3Tde_g1bbxOkaLkJMHy4,individual
Turkey,Berna,Pekyavas,2,Competitor,TR.00167,Turkey_TR.00167_Pekyavas_Berna,1VRFM7-Ez_eLnN5F4z8DbQVLipDBFUthz,individual + team
Turkey,Jörg,Schaupp,1,Supporter,TR.00244,Turkey_TR.00244_Schaupp_Jorg.,1cDwmugcASqnngHxS1a68uRrHrFMhTEty,
Turkey,Berna,Suer,-1,Supporter,TR.00260,-1,-1,
Turkey,Sancar,Suer,1,Competitor,TR.00225,Turkey_TR.00225_Suer_Sancar.,1iAbblaf9PXXFaBgK75i-9wzuEwd0h_dw,individual
Turkey,Volkan,Yasayan,2,Supporter,TR.00164,Turkey_TR.00164_Yasayan_Volkan.,1W1oeW5ZAG132-5vld4PCnExNlOTeTagm,
United Kingdom,Mohammed,Abdur-Rahman,2,Competitor,GB.02275,United_Kingdom_GB.02275_Abdur-Rahman_Mohammed.,1EJcEkc1GgNs1UCvso-qAR3O3Hn9awKT8,individual
United Kingdom,David Robert,Ansell,5,Supporter,GB.00121,-1,-1,
United Kingdom,Leonard Kinnear,Bean,7 kyoshi,Delegationleader,GB.00007,-1,-1,
United Kingdom,Robert Thomas,Boyd,3,Competitor,GB.02251,-1,-1,individual
United Kingdom,Benjamin,Crabbe,2,Competitor,GB.02358,-1,-1,individual
United Kingdom,Gregory Scott,Drewe,6 renshi,Supporter,GB.00038,United_Kingdom_GB.00038_Drewe_Gregory.,1vYxIcvGsB-Au2uTniTtmGc0wTnDx84vI,
United Kingdom,Benjamin Keith,Emberley,4,Competitor,GB.01516,-1,-1,individual
United Kingdom,Dave Michael,Fanning,5,Competitor,GB.00794,United_Kingdom_GB.00794_Fanning_Dave.,1FQ1ruO31R1kLOB9PAKG2biikDGfnPcgy,individual
United Kingdom,Karl Gerrard,Gibbons,5,Manager,GB.01377,-1,-1,
United Kingdom,Fay Yvonne,Goodman,7 kyoshi,Referee,GB.00095,-1,-1,
United Kingdom,William David,Griffiths,1,Competitor,GB.02451,United_Kingdom_GB.02451_Griffiths_William.,1v2at6P-hgivuRCnbppwKWo-HN9Fjes_o,individual
United Kingdom,John Anthony George,Honisz-Greens,6 renshi,Referee,GB.01951,United_Kingdom_GB.01951_Honisz-Greens_John.,1nns4mBewrQv6h5gIR8l1FeoeTMVM6Q49,
United Kingdom,Joshua Tecwyn,Lee,3,Competitor,GB.02164,-1,-1,individual
United Kingdom,Edward Yukinori,Lee-Umeyama,4,Competitor,GB.01880,-1,-1,individual + team
United Kingdom,Christopher Paul,Mansfield,7 kyoshi,Referee,GB.00032,United_Kingdom_GB.00032_Mansfield_Christopher.,1MWLZgBphuGriPnMm4oFPSgV2d73Y0ITd,
United Kingdom,Anna Mary,Stone,6 renshi,Competitor,GB.00197,-1,-1,individual
United Kingdom,Stephen,Taylor,1,Competitor,GB.02477,-1,-1,individual + team
United Kingdom,Robert,Townson,5,Competitor,GB.01185,United_Kingdom_GB.01185_Townson_Robert.,1sKiVqp7RtZa8Qj85jQsmSeANA0MPToU7,individual + team
Japan,Masato,Nakamura,8 hanshi,ZNKR,JP003,ZNKR_JP003_Nakamura_Masato.,1nzrPn_U7By3RAwhDdbKWp7eQ1BbN05c-,
Japan,Junichi,Kusama,8 hanshi,ZNKR,JP002,ZNKR_JP002_Kusama_Junichi.,1QVAtK7E6izD_nH-ejUXQJKyThdjRLnlO,
Japan,Teruo,Mitani,8 hanshi,ZNKR,JP001,ZNKR_JP001_Mitani_Teruo.,11b_JTQjSC86NrQxmiKL_N-uI-DmRttrk,
Japan,Nobukazu,Onishi,6 renshi,Visitor,NA,-1,-1,
United Kingdom,Andrew,Watson,7 renshi,Translator,GB.00600,United_Kingdom_GB.00600_Watson_Andrew.,1rCYzZp6btuX0LoBrii4QpaXlyEMUzJj7,
United Kingdom,Al,Colebourn,5,Visitor,NA,-1,-1,
Canada,Eric,Tribe,6 renshi,Visitor,NA,-1,-1,
Canada,Carole,Galligan,6 renshi,Visitor,NA,-1,-1,
Poland,Joanna,Dyjas,3,Volunteer,NA,-1,-1,
Poland,Rafał,Tokarczyk,1,Volunteer,NA,-1,-1,
Poland,Ziemowit,Domański,3,Volunteer,NA,-1,-1,
Poland,Piotr,Urbanek,4,Volunteer,NA,-1,-1,
Poland,Mariusz,Ratajczyk,2,Volunteer,NA,-1,-1,
Poland,Maciej,Knapik,3,Volunteer,NA,-1,-1,
Poland,Daniel,Strielnikow,-1,Volunteer,NA,-1,-1,
Poland,Michał,Nowakowski,4,Volunteer,NA,-1,-1,
Poland,Jakub,Zdańkowski,4,Volunteer,NA,-1,-1,
Poland,Paweł,Brzeziński,4,Volunteer,NA,-1,-1,
Poland,Joanna,Holeczek,2,Volunteer,NA,-1,-1,
Poland,Janusz,Grząśko,2,Volunteer,NA,-1,-1,
Poland,Marta,Tryniszewska,-1,Volunteer,NA,-1,-1,
Poland,Grzegorz,Skórzewski,2,Volunteer,NA,-1,-1,
Poland,Mirella,Stern,5,Volunteer,NA,-1,-1,
Poland,Andrzej,Pasiewicz,1,Volunteer,NA,-1,-1,
Poland,Paulina,Trybek,-1,Volunteer,NA,-1,-1,
Poland,Martyna,Badera,1,Volunteer,NA,-1,-1,
Poland,Wiktor,Bień,3,Volunteer,NA,-1,-1,
Czech Republic,Jaroslav,Doležel,1,Volunteer,NA,-1,-1,
Czech Republic,Tomáš,Hoffmann,2,Volunteer,NA,-1,-1,
Czech Republic,Jan,Vebersik,4,Volunteer,NA,-1,-1,
Czech Republic,Jiří,Černý,-1,Volunteer,NA,-1,-1,
Czech Republic,Pavel,Tomeš,4,Volunteer,NA,-1,-1,
Czech Republic,Jarmila,Rybova,2,Volunteer,NA,-1,-1,
Poland,Bartłomiej,Wróbel,1,Visitor,NA,-1,-1,
Poland,Mirosław,Bujko,4,Visitor,NA,-1,-1,
Poland,Piotr,Lenarczyk,2,Visitor,NA,-1,-1,
Poland,Anna,Szyndler,2,Visitor,NA,-1,-1,
Poland,Adam,Kitkowski,5,Visitor,NA,-1,-1,
Poland,Grzegorz,Figura,3,Visitor,NA,-1,-1,
